course_code,course_name,wait_list_size_all_requests,course_type,date_pulled,datetime_pulled
RSM2701HF.2025-0102,GLOBAL CONSULTING PROJECT,0,Fall,2025-08-13,2025-08-14T01:57:44Z
RSM2702HY.2026-0104,ONBOARD,1,Fall,2025-08-13,2025-08-14T01:57:44Z
RSM2711HY.2026-0101,GLOBAL PRACTICUM: STRATEGY,19,Fall,2025-08-13,2025-08-14T01:57:44Z
RSM2712HY.2026-0101,GLOBAL PRACTICUM: SUSTAINABILITY AND STRATEGY,0,Fall,2025-08-13,2025-08-14T01:57:44Z
RSM2122HF.2025-0201,CLEAN ENERGY: POLICY CONTEXT AND BUSINESS OPPORTUNITIES,0,Fall Intensive,2025-08-13,2025-08-14T01:57:44Z
RSM2123HF.2025-0201,INTERNATIONAL BUSINESS IN THE WORLD ECONOMY,2,Fall Intensive,2025-08-13,2025-08-14T01:57:44Z
RSM2210HF.2025-0208,FINANCIAL DISTRESS AND INSOLVENCY,0,Fall Intensive,2025-08-13,2025-08-14T01:57:44Z
RSM2304HF.2025-0208,FINANCIAL INSTITUTIONS AND CAPITAL MARKETS,1,Fall Intensive,2025-08-13,2025-08-14T01:57:44Z
RSM2416HF.2025-0201,SPECIAL TOPICS IN OPERATIONS MANAGEMENT AND STATISTICS,0,Fall Intensive,2025-08-13,2025-08-14T01:57:44Z
RSM2513HF.2025-0208,PRICING STRATEGY,10,Fall Intensive,2025-08-13,2025-08-14T01:57:44Z
RSM2524HF.2025-0203,BUSINESS DESIGN PRACTICUM,0,Fall Intensive,2025-08-13,2025-08-14T01:57:44Z
RSM2620HF.2025-0201,LEADING TEAMS,5,Fall Intensive,2025-08-13,2025-08-14T01:57:44Z
RSM2019HF.2025-0101,CORPORATION 360,0,Fall,2025-08-15,2025-08-16T02:10:35Z
RSM2021HF.2025-0104,CORPORATE STRATEGY,0,Fall,2025-08-15,2025-08-16T02:10:35Z
RSM2021HF.2025-0108,CORPORATE STRATEGY,6,Fall,2025-08-15,2025-08-16T02:10:35Z
RSM2023HF.2025-0103,STRATEGIC CHANGE AND IMPLEMENTATION,5,Fall,2025-08-15,2025-08-16T02:10:35Z
RSM2040HF.2025-0102,SPECIAL TOPICS IN STRATEGY,0,Fall,2025-08-15,2025-08-16T02:10:35Z
RSM2057HF.2025-0104,VENTURE CAPITAL STRATEGY,9,Fall,2025-08-15,2025-08-16T02:10:35Z
RSM2059HF.2025-0108,HEALTHCARE AND LIFE SCIENCES CONSULTING: FIELD APPLICATION,0,Fall,2025-08-15,2025-08-16T02:10:35Z
RSM2061HF.2025-0301,STRATEGIC NETWORKS,9,Fall,2025-08-15,2025-08-16T02:10:35Z
RSM2062HF.2025-0108,MANAGEMENT CONSULTING PRACTICUM,1,Fall,2025-08-15,2025-08-16T02:10:35Z
RSM2063HF.2025-0102,CATASTROPHIC FAILURE IN ORGANIZATIONS,3,Fall,2025-08-15,2025-08-16T02:10:35Z
RSM2063HF.2025-0107,CATASTROPHIC FAILURE IN ORGANIZATIONS,0,Fall,2025-08-15,2025-08-16T02:10:35Z
RSM2128HF.2025-0101,REAL ESTATE ECONOMICS,0,Fall,2025-08-15,2025-08-16T02:10:35Z
RSM2212HF.2025-0101,BUSINESS ANALYSIS AND VALUATION,0,Fall,2025-08-15,2025-08-16T02:10:35Z
RSM2212HF.2025-0107,BUSINESS ANALYSIS AND VALUATION,0,Fall,2025-08-15,2025-08-16T02:10:35Z
RSM2216HF.2025-0102,SPECIAL TOPICS IN ACCOUNTING,1,Fall,2025-08-15,2025-08-16T02:10:35Z
RSM2300HF.2025-0102,CORPORATE FINANCING,10,Fall,2025-08-15,2025-08-16T02:10:35Z
RSM2300HF.2025-0107,CORPORATE FINANCING,4,Fall,2025-08-15,2025-08-16T02:10:35Z
RSM2302HF.2025-0103,SECURITY ANALYSIS AND PORTFOLIO MANAGEMENT,7,Fall,2025-08-15,2025-08-16T02:10:35Z
RSM2302HF.2025-0108,SECURITY ANALYSIS AND PORTFOLIO MANAGEMENT,10,Fall,2025-08-15,2025-08-16T02:10:35Z
RSM2306HF.2025-0104,OPTIONS AND FUTURES MARKETS,7,Fall,2025-08-15,2025-08-16T02:10:35Z
RSM2312HY.2026-0104,VALUE INVESTING,1,Fall,2025-08-15,2025-08-16T02:10:35Z
RSM2314HF.2025-0103,PRIVATE EQUITY AND ENTREPRENEURIAL FINANCE,7,Fall,2025-08-15,2025-08-16T02:10:35Z
RSM2314HF.2025-0108,PRIVATE EQUITY AND ENTREPRENEURIAL FINANCE,4,Fall,2025-08-15,2025-08-16T02:10:35Z
RSM2329HF.2025-0101,BLOCKCHAIN AND DECENTRALIZED FINANCE,0,Fall,2025-08-15,2025-08-16T02:10:35Z
RSM2406HF.2025-0301,OPERATIONS MANAGEMENT STRATEGY,0,Fall,2025-08-15,2025-08-16T02:10:35Z
RSM2500HF.2025-0108,MARKETING STRATEGY,0,Fall,2025-08-15,2025-08-16T02:10:35Z
RSM2505HF.2025-0108,STRATEGIC MARKETING COMMUNICATION,0,Fall,2025-08-15,2025-08-16T02:10:35Z
RSM2508HF.2025-0104,SALES MANAGEMENT,0,Fall,2025-08-15,2025-08-16T02:10:35Z
RSM2511HF.2025-0108,FINTECH MARKETING: INNOVATION IN THE MARKETING OF FINANCIAL,0,Fall,2025-08-15,2025-08-16T02:10:35Z
RSM2517HF.2025-0104,FUTURES THINKING: DEVELOPING BUSINESS INSIGHT,0,Fall,2025-08-15,2025-08-16T02:10:35Z
RSM2603HF.2025-0301,ADVANCED NEGOTIATIONS AND CONFLICT MANAGEMENT,0,Fall,2025-08-15,2025-08-16T02:10:35Z
RSM2604HF.2025-0301,MANAGERIAL NEGOTIATIONS,7,Fall,2025-08-15,2025-08-16T02:10:35Z
RSM2609HF.2025-0103,ALIGNING PEOPLE AND STRATEGY,0,Fall,2025-08-15,2025-08-16T02:10:35Z
RSM2613HF.2025-0301,C-SUITE: LIVING OUT LEADERSHIP DAY TO DAY FOR ORGANIZATIONAL,0,Fall,2025-08-15,2025-08-16T02:10:35Z
RSM2621HF.2025-0301,EFFECTIVE LEADERSHIP,0,Fall,2025-08-15,2025-08-16T02:10:35Z
RSM2622HF.2025-0301,LEADERSHIP DEVELOPMENT LAB,9,Fall,2025-08-15,2025-08-16T02:10:35Z
RSM2700HF.2025-0102,INDEPENDENT STUDY PROJECT,0,Fall,2025-08-15,2025-08-16T02:10:35Z
RSM2701HF.2025-0102,GLOBAL CONSULTING PROJECT,0,Fall,2025-08-15,2025-08-16T02:10:35Z
RSM2702HY.2026-0104,ONBOARD,1,Fall,2025-08-15,2025-08-16T02:10:35Z
RSM2711HY.2026-0101,GLOBAL PRACTICUM: STRATEGY,19,Fall,2025-08-15,2025-08-16T02:10:35Z
RSM2712HY.2026-0101,GLOBAL PRACTICUM: SUSTAINABILITY AND STRATEGY,0,Fall,2025-08-15,2025-08-16T02:10:35Z
RSM2122HF.2025-0201,CLEAN ENERGY: POLICY CONTEXT AND BUSINESS OPPORTUNITIES,0,Fall Intensive,2025-08-15,2025-08-16T02:10:35Z
RSM2123HF.2025-0201,INTERNATIONAL BUSINESS IN THE WORLD ECONOMY,2,Fall Intensive,2025-08-15,2025-08-16T02:10:35Z
RSM2210HF.2025-0208,FINANCIAL DISTRESS AND INSOLVENCY,0,Fall Intensive,2025-08-15,2025-08-16T02:10:35Z
RSM2304HF.2025-0208,FINANCIAL INSTITUTIONS AND CAPITAL MARKETS,1,Fall Intensive,2025-08-15,2025-08-16T02:10:35Z
RSM2416HF.2025-0201,SPECIAL TOPICS IN OPERATIONS MANAGEMENT AND STATISTICS,0,Fall Intensive,2025-08-15,2025-08-16T02:10:35Z
RSM2513HF.2025-0208,PRICING STRATEGY,10,Fall Intensive,2025-08-15,2025-08-16T02:10:35Z
RSM2524HF.2025-0203,BUSINESS DESIGN PRACTICUM,0,Fall Intensive,2025-08-15,2025-08-16T02:10:35Z
RSM2620HF.2025-0201,LEADING TEAMS,6,Fall Intensive,2025-08-15,2025-08-16T02:10:35Z
RSM2019HF.2025-0101,CORPORATION 360,0,Fall,2025-08-17,2025-08-18T02:30:31Z
RSM2021HF.2025-0104,CORPORATE STRATEGY,0,Fall,2025-08-17,2025-08-18T02:30:31Z
RSM2021HF.2025-0108,CORPORATE STRATEGY,6,Fall,2025-08-17,2025-08-18T02:30:31Z
RSM2023HF.2025-0103,STRATEGIC CHANGE AND IMPLEMENTATION,5,Fall,2025-08-17,2025-08-18T02:30:31Z
RSM2040HF.2025-0102,SPECIAL TOPICS IN STRATEGY,0,Fall,2025-08-17,2025-08-18T02:30:31Z
RSM2057HF.2025-0104,VENTURE CAPITAL STRATEGY,9,Fall,2025-08-17,2025-08-18T02:30:31Z
RSM2059HF.2025-0108,HEALTHCARE AND LIFE SCIENCES CONSULTING: FIELD APPLICATION,0,Fall,2025-08-17,2025-08-18T02:30:31Z
RSM2061HF.2025-0301,STRATEGIC NETWORKS,9,Fall,2025-08-17,2025-08-18T02:30:31Z
RSM2062HF.2025-0108,MANAGEMENT CONSULTING PRACTICUM,1,Fall,2025-08-17,2025-08-18T02:30:31Z
RSM2063HF.2025-0102,CATASTROPHIC FAILURE IN ORGANIZATIONS,3,Fall,2025-08-17,2025-08-18T02:30:31Z
RSM2063HF.2025-0107,CATASTROPHIC FAILURE IN ORGANIZATIONS,0,Fall,2025-08-17,2025-08-18T02:30:31Z
RSM2128HF.2025-0101,REAL ESTATE ECONOMICS,0,Fall,2025-08-17,2025-08-18T02:30:31Z
RSM2212HF.2025-0101,BUSINESS ANALYSIS AND VALUATION,0,Fall,2025-08-17,2025-08-18T02:30:31Z
RSM2212HF.2025-0107,BUSINESS ANALYSIS AND VALUATION,0,Fall,2025-08-17,2025-08-18T02:30:31Z
RSM2216HF.2025-0102,SPECIAL TOPICS IN ACCOUNTING,1,Fall,2025-08-17,2025-08-18T02:30:31Z
RSM2300HF.2025-0102,CORPORATE FINANCING,10,Fall,2025-08-17,2025-08-18T02:30:31Z
RSM2300HF.2025-0107,CORPORATE FINANCING,4,Fall,2025-08-17,2025-08-18T02:30:31Z
RSM2302HF.2025-0103,SECURITY ANALYSIS AND PORTFOLIO MANAGEMENT,6,Fall,2025-08-17,2025-08-18T02:30:31Z
RSM2302HF.2025-0108,SECURITY ANALYSIS AND PORTFOLIO MANAGEMENT,10,Fall,2025-08-17,2025-08-18T02:30:31Z
RSM2306HF.2025-0104,OPTIONS AND FUTURES MARKETS,7,Fall,2025-08-17,2025-08-18T02:30:31Z
RSM2312HY.2026-0104,VALUE INVESTING,1,Fall,2025-08-17,2025-08-18T02:30:31Z
RSM2314HF.2025-0103,PRIVATE EQUITY AND ENTREPRENEURIAL FINANCE,7,Fall,2025-08-17,2025-08-18T02:30:31Z
RSM2314HF.2025-0108,PRIVATE EQUITY AND ENTREPRENEURIAL FINANCE,5,Fall,2025-08-17,2025-08-18T02:30:31Z
RSM2329HF.2025-0101,BLOCKCHAIN AND DECENTRALIZED FINANCE,0,Fall,2025-08-17,2025-08-18T02:30:31Z
RSM2406HF.2025-0301,OPERATIONS MANAGEMENT STRATEGY,0,Fall,2025-08-17,2025-08-18T02:30:31Z
RSM2500HF.2025-0108,MARKETING STRATEGY,0,Fall,2025-08-17,2025-08-18T02:30:31Z
RSM2505HF.2025-0108,STRATEGIC MARKETING COMMUNICATION,0,Fall,2025-08-17,2025-08-18T02:30:31Z
RSM2508HF.2025-0104,SALES MANAGEMENT,0,Fall,2025-08-17,2025-08-18T02:30:31Z
RSM2511HF.2025-0108,FINTECH MARKETING: INNOVATION IN THE MARKETING OF FINANCIAL,0,Fall,2025-08-17,2025-08-18T02:30:31Z
RSM2517HF.2025-0104,FUTURES THINKING: DEVELOPING BUSINESS INSIGHT,0,Fall,2025-08-17,2025-08-18T02:30:31Z
RSM2603HF.2025-0301,ADVANCED NEGOTIATIONS AND CONFLICT MANAGEMENT,0,Fall,2025-08-17,2025-08-18T02:30:31Z
RSM2604HF.2025-0301,MANAGERIAL NEGOTIATIONS,7,Fall,2025-08-17,2025-08-18T02:30:31Z
RSM2609HF.2025-0103,ALIGNING PEOPLE AND STRATEGY,1,Fall,2025-08-17,2025-08-18T02:30:31Z
RSM2613HF.2025-0301,C-SUITE: LIVING OUT LEADERSHIP DAY TO DAY FOR ORGANIZATIONAL,0,Fall,2025-08-17,2025-08-18T02:30:31Z
RSM2621HF.2025-0301,EFFECTIVE LEADERSHIP,0,Fall,2025-08-17,2025-08-18T02:30:31Z
RSM2622HF.2025-0301,LEADERSHIP DEVELOPMENT LAB,9,Fall,2025-08-17,2025-08-18T02:30:31Z
RSM2700HF.2025-0102,INDEPENDENT STUDY PROJECT,0,Fall,2025-08-17,2025-08-18T02:30:31Z
RSM2701HF.2025-0102,GLOBAL CONSULTING PROJECT,0,Fall,2025-08-17,2025-08-18T02:30:31Z
RSM2702HY.2026-0104,ONBOARD,1,Fall,2025-08-17,2025-08-18T02:30:31Z
RSM2711HY.2026-0101,GLOBAL PRACTICUM: STRATEGY,19,Fall,2025-08-17,2025-08-18T02:30:31Z
RSM2712HY.2026-0101,GLOBAL PRACTICUM: SUSTAINABILITY AND STRATEGY,0,Fall,2025-08-17,2025-08-18T02:30:31Z
RSM2122HF.2025-0201,CLEAN ENERGY: POLICY CONTEXT AND BUSINESS OPPORTUNITIES,0,Fall Intensive,2025-08-17,2025-08-18T02:30:31Z
RSM2123HF.2025-0201,INTERNATIONAL BUSINESS IN THE WORLD ECONOMY,2,Fall Intensive,2025-08-17,2025-08-18T02:30:31Z
RSM2210HF.2025-0208,FINANCIAL DISTRESS AND INSOLVENCY,0,Fall Intensive,2025-08-17,2025-08-18T02:30:31Z
RSM2304HF.2025-0208,FINANCIAL INSTITUTIONS AND CAPITAL MARKETS,1,Fall Intensive,2025-08-17,2025-08-18T02:30:31Z
RSM2416HF.2025-0201,SPECIAL TOPICS IN OPERATIONS MANAGEMENT AND STATISTICS,0,Fall Intensive,2025-08-17,2025-08-18T02:30:31Z
RSM2513HF.2025-0208,PRICING STRATEGY,10,Fall Intensive,2025-08-17,2025-08-18T02:30:31Z
RSM2524HF.2025-0203,BUSINESS DESIGN PRACTICUM,0,Fall Intensive,2025-08-17,2025-08-18T02:30:31Z
RSM2620HF.2025-0201,LEADING TEAMS,6,Fall Intensive,2025-08-17,2025-08-18T02:30:31Z
RSM2019HF.2025-0101,CORPORATION 360,0,Fall,2025-08-18,2025-08-19T02:25:54Z
RSM2021HF.2025-0104,CORPORATE STRATEGY,0,Fall,2025-08-18,2025-08-19T02:25:54Z
RSM2021HF.2025-0108,CORPORATE STRATEGY,6,Fall,2025-08-18,2025-08-19T02:25:54Z
RSM2023HF.2025-0103,STRATEGIC CHANGE AND IMPLEMENTATION,5,Fall,2025-08-18,2025-08-19T02:25:54Z
RSM2040HF.2025-0102,SPECIAL TOPICS IN STRATEGY,0,Fall,2025-08-18,2025-08-19T02:25:54Z
RSM2057HF.2025-0104,VENTURE CAPITAL STRATEGY,9,Fall,2025-08-18,2025-08-19T02:25:54Z
RSM2059HF.2025-0108,HEALTHCARE AND LIFE SCIENCES CONSULTING: FIELD APPLICATION,0,Fall,2025-08-18,2025-08-19T02:25:54Z
RSM2061HF.2025-0301,STRATEGIC NETWORKS,9,Fall,2025-08-18,2025-08-19T02:25:54Z
RSM2062HF.2025-0108,MANAGEMENT CONSULTING PRACTICUM,1,Fall,2025-08-18,2025-08-19T02:25:54Z
RSM2063HF.2025-0102,CATASTROPHIC FAILURE IN ORGANIZATIONS,4,Fall,2025-08-18,2025-08-19T02:25:54Z
RSM2063HF.2025-0107,CATASTROPHIC FAILURE IN ORGANIZATIONS,0,Fall,2025-08-18,2025-08-19T02:25:54Z
RSM2128HF.2025-0101,REAL ESTATE ECONOMICS,0,Fall,2025-08-18,2025-08-19T02:25:54Z
RSM2212HF.2025-0101,BUSINESS ANALYSIS AND VALUATION,0,Fall,2025-08-18,2025-08-19T02:25:54Z
RSM2212HF.2025-0107,BUSINESS ANALYSIS AND VALUATION,0,Fall,2025-08-18,2025-08-19T02:25:54Z
RSM2216HF.2025-0102,SPECIAL TOPICS IN ACCOUNTING,1,Fall,2025-08-18,2025-08-19T02:25:54Z
RSM2300HF.2025-0102,CORPORATE FINANCING,8,Fall,2025-08-18,2025-08-19T02:25:54Z
RSM2300HF.2025-0107,CORPORATE FINANCING,4,Fall,2025-08-18,2025-08-19T02:25:54Z
RSM2302HF.2025-0103,SECURITY ANALYSIS AND PORTFOLIO MANAGEMENT,6,Fall,2025-08-18,2025-08-19T02:25:54Z
RSM2302HF.2025-0108,SECURITY ANALYSIS AND PORTFOLIO MANAGEMENT,10,Fall,2025-08-18,2025-08-19T02:25:54Z
RSM2306HF.2025-0104,OPTIONS AND FUTURES MARKETS,7,Fall,2025-08-18,2025-08-19T02:25:54Z
RSM2312HY.2026-0104,VALUE INVESTING,1,Fall,2025-08-18,2025-08-19T02:25:54Z
RSM2314HF.2025-0103,PRIVATE EQUITY AND ENTREPRENEURIAL FINANCE,6,Fall,2025-08-18,2025-08-19T02:25:54Z
RSM2314HF.2025-0108,PRIVATE EQUITY AND ENTREPRENEURIAL FINANCE,5,Fall,2025-08-18,2025-08-19T02:25:54Z
RSM2329HF.2025-0101,BLOCKCHAIN AND DECENTRALIZED FINANCE,0,Fall,2025-08-18,2025-08-19T02:25:54Z
RSM2406HF.2025-0301,OPERATIONS MANAGEMENT STRATEGY,0,Fall,2025-08-18,2025-08-19T02:25:54Z
RSM2500HF.2025-0108,MARKETING STRATEGY,0,Fall,2025-08-18,2025-08-19T02:25:54Z
RSM2505HF.2025-0108,STRATEGIC MARKETING COMMUNICATION,0,Fall,2025-08-18,2025-08-19T02:25:54Z
RSM2508HF.2025-0104,SALES MANAGEMENT,0,Fall,2025-08-18,2025-08-19T02:25:54Z
RSM2511HF.2025-0108,FINTECH MARKETING: INNOVATION IN THE MARKETING OF FINANCIAL,0,Fall,2025-08-18,2025-08-19T02:25:54Z
RSM2517HF.2025-0104,FUTURES THINKING: DEVELOPING BUSINESS INSIGHT,0,Fall,2025-08-18,2025-08-19T02:25:54Z
RSM2603HF.2025-0301,ADVANCED NEGOTIATIONS AND CONFLICT MANAGEMENT,0,Fall,2025-08-18,2025-08-19T02:25:54Z
RSM2604HF.2025-0301,MANAGERIAL NEGOTIATIONS,7,Fall,2025-08-18,2025-08-19T02:25:54Z
RSM2609HF.2025-0103,ALIGNING PEOPLE AND STRATEGY,0,Fall,2025-08-18,2025-08-19T02:25:54Z
RSM2613HF.2025-0301,C-SUITE: LIVING OUT LEADERSHIP DAY TO DAY FOR ORGANIZATIONAL,0,Fall,2025-08-18,2025-08-19T02:25:54Z
RSM2621HF.2025-0301,EFFECTIVE LEADERSHIP,0,Fall,2025-08-18,2025-08-19T02:25:54Z
RSM2622HF.2025-0301,LEADERSHIP DEVELOPMENT LAB,9,Fall,2025-08-18,2025-08-19T02:25:54Z
RSM2700HF.2025-0102,INDEPENDENT STUDY PROJECT,0,Fall,2025-08-18,2025-08-19T02:25:54Z
RSM2701HF.2025-0102,GLOBAL CONSULTING PROJECT,0,Fall,2025-08-18,2025-08-19T02:25:54Z
RSM2702HY.2026-0104,ONBOARD,1,Fall,2025-08-18,2025-08-19T02:25:54Z
RSM2711HY.2026-0101,GLOBAL PRACTICUM: STRATEGY,19,Fall,2025-08-18,2025-08-19T02:25:54Z
RSM2712HY.2026-0101,GLOBAL PRACTICUM: SUSTAINABILITY AND STRATEGY,0,Fall,2025-08-18,2025-08-19T02:25:54Z
RSM2122HF.2025-0201,CLEAN ENERGY: POLICY CONTEXT AND BUSINESS OPPORTUNITIES,0,Fall Intensive,2025-08-18,2025-08-19T02:25:54Z
RSM2123HF.2025-0201,INTERNATIONAL BUSINESS IN THE WORLD ECONOMY,3,Fall Intensive,2025-08-18,2025-08-19T02:25:54Z
RSM2210HF.2025-0208,FINANCIAL DISTRESS AND INSOLVENCY,0,Fall Intensive,2025-08-18,2025-08-19T02:25:54Z
RSM2304HF.2025-0208,FINANCIAL INSTITUTIONS AND CAPITAL MARKETS,1,Fall Intensive,2025-08-18,2025-08-19T02:25:54Z
RSM2416HF.2025-0201,SPECIAL TOPICS IN OPERATIONS MANAGEMENT AND STATISTICS,0,Fall Intensive,2025-08-18,2025-08-19T02:25:54Z
RSM2513HF.2025-0208,PRICING STRATEGY,10,Fall Intensive,2025-08-18,2025-08-19T02:25:54Z
RSM2524HF.2025-0203,BUSINESS DESIGN PRACTICUM,0,Fall Intensive,2025-08-18,2025-08-19T02:25:54Z
RSM2620HF.2025-0201,LEADING TEAMS,6,Fall Intensive,2025-08-18,2025-08-19T02:25:54Z
RSM2019HF.2025-0101,CORPORATION 360,0,Fall,2025-08-19,2025-08-20T02:23:24Z
RSM2021HF.2025-0104,CORPORATE STRATEGY,0,Fall,2025-08-19,2025-08-20T02:23:24Z
RSM2021HF.2025-0108,CORPORATE STRATEGY,5,Fall,2025-08-19,2025-08-20T02:23:24Z
RSM2023HF.2025-0103,STRATEGIC CHANGE AND IMPLEMENTATION,4,Fall,2025-08-19,2025-08-20T02:23:24Z
RSM2040HF.2025-0102,SPECIAL TOPICS IN STRATEGY,0,Fall,2025-08-19,2025-08-20T02:23:24Z
RSM2057HF.2025-0104,VENTURE CAPITAL STRATEGY,8,Fall,2025-08-19,2025-08-20T02:23:24Z
RSM2059HF.2025-0108,HEALTHCARE AND LIFE SCIENCES CONSULTING: FIELD APPLICATION,0,Fall,2025-08-19,2025-08-20T02:23:24Z
RSM2061HF.2025-0301,STRATEGIC NETWORKS,9,Fall,2025-08-19,2025-08-20T02:23:24Z
RSM2062HF.2025-0108,MANAGEMENT CONSULTING PRACTICUM,1,Fall,2025-08-19,2025-08-20T02:23:24Z
RSM2063HF.2025-0102,CATASTROPHIC FAILURE IN ORGANIZATIONS,4,Fall,2025-08-19,2025-08-20T02:23:24Z
RSM2063HF.2025-0107,CATASTROPHIC FAILURE IN ORGANIZATIONS,0,Fall,2025-08-19,2025-08-20T02:23:24Z
RSM2128HF.2025-0101,REAL ESTATE ECONOMICS,0,Fall,2025-08-19,2025-08-20T02:23:24Z
RSM2212HF.2025-0101,BUSINESS ANALYSIS AND VALUATION,1,Fall,2025-08-19,2025-08-20T02:23:24Z
RSM2212HF.2025-0107,BUSINESS ANALYSIS AND VALUATION,0,Fall,2025-08-19,2025-08-20T02:23:24Z
RSM2216HF.2025-0102,SPECIAL TOPICS IN ACCOUNTING,1,Fall,2025-08-19,2025-08-20T02:23:24Z
RSM2300HF.2025-0102,CORPORATE FINANCING,8,Fall,2025-08-19,2025-08-20T02:23:24Z
RSM2300HF.2025-0107,CORPORATE FINANCING,4,Fall,2025-08-19,2025-08-20T02:23:24Z
RSM2302HF.2025-0103,SECURITY ANALYSIS AND PORTFOLIO MANAGEMENT,6,Fall,2025-08-19,2025-08-20T02:23:24Z
RSM2302HF.2025-0108,SECURITY ANALYSIS AND PORTFOLIO MANAGEMENT,10,Fall,2025-08-19,2025-08-20T02:23:24Z
RSM2306HF.2025-0104,OPTIONS AND FUTURES MARKETS,7,Fall,2025-08-19,2025-08-20T02:23:24Z
RSM2312HY.2026-0104,VALUE INVESTING,1,Fall,2025-08-19,2025-08-20T02:23:24Z
RSM2314HF.2025-0103,PRIVATE EQUITY AND ENTREPRENEURIAL FINANCE,3,Fall,2025-08-19,2025-08-20T02:23:24Z
RSM2314HF.2025-0108,PRIVATE EQUITY AND ENTREPRENEURIAL FINANCE,5,Fall,2025-08-19,2025-08-20T02:23:24Z
RSM2329HF.2025-0101,BLOCKCHAIN AND DECENTRALIZED FINANCE,0,Fall,2025-08-19,2025-08-20T02:23:24Z
RSM2406HF.2025-0301,OPERATIONS MANAGEMENT STRATEGY,0,Fall,2025-08-19,2025-08-20T02:23:24Z
RSM2500HF.2025-0108,MARKETING STRATEGY,1,Fall,2025-08-19,2025-08-20T02:23:24Z
RSM2505HF.2025-0108,STRATEGIC MARKETING COMMUNICATION,0,Fall,2025-08-19,2025-08-20T02:23:24Z
RSM2508HF.2025-0104,SALES MANAGEMENT,0,Fall,2025-08-19,2025-08-20T02:23:24Z
RSM2511HF.2025-0108,FINTECH MARKETING: INNOVATION IN THE MARKETING OF FINANCIAL,0,Fall,2025-08-19,2025-08-20T02:23:24Z
RSM2517HF.2025-0104,FUTURES THINKING: DEVELOPING BUSINESS INSIGHT,0,Fall,2025-08-19,2025-08-20T02:23:24Z
RSM2603HF.2025-0301,ADVANCED NEGOTIATIONS AND CONFLICT MANAGEMENT,0,Fall,2025-08-19,2025-08-20T02:23:24Z
RSM2604HF.2025-0301,MANAGERIAL NEGOTIATIONS,7,Fall,2025-08-19,2025-08-20T02:23:24Z
RSM2609HF.2025-0103,ALIGNING PEOPLE AND STRATEGY,0,Fall,2025-08-19,2025-08-20T02:23:24Z
RSM2613HF.2025-0301,C-SUITE: LIVING OUT LEADERSHIP DAY TO DAY FOR ORGANIZATIONAL,0,Fall,2025-08-19,2025-08-20T02:23:24Z
RSM2621HF.2025-0301,EFFECTIVE LEADERSHIP,0,Fall,2025-08-19,2025-08-20T02:23:24Z
RSM2622HF.2025-0301,LEADERSHIP DEVELOPMENT LAB,9,Fall,2025-08-19,2025-08-20T02:23:24Z
RSM2700HF.2025-0102,INDEPENDENT STUDY PROJECT,0,Fall,2025-08-19,2025-08-20T02:23:24Z
RSM2701HF.2025-0102,GLOBAL CONSULTING PROJECT,0,Fall,2025-08-19,2025-08-20T02:23:24Z
RSM2702HY.2026-0104,ONBOARD,1,Fall,2025-08-19,2025-08-20T02:23:24Z
RSM2711HY.2026-0101,GLOBAL PRACTICUM: STRATEGY,16,Fall,2025-08-19,2025-08-20T02:23:24Z
RSM2712HY.2026-0101,GLOBAL PRACTICUM: SUSTAINABILITY AND STRATEGY,0,Fall,2025-08-19,2025-08-20T02:23:24Z
RSM2122HF.2025-0201,CLEAN ENERGY: POLICY CONTEXT AND BUSINESS OPPORTUNITIES,0,Fall Intensive,2025-08-19,2025-08-20T02:23:24Z
RSM2123HF.2025-0201,INTERNATIONAL BUSINESS IN THE WORLD ECONOMY,2,Fall Intensive,2025-08-19,2025-08-20T02:23:24Z
RSM2210HF.2025-0208,FINANCIAL DISTRESS AND INSOLVENCY,1,Fall Intensive,2025-08-19,2025-08-20T02:23:24Z
RSM2304HF.2025-0208,FINANCIAL INSTITUTIONS AND CAPITAL MARKETS,1,Fall Intensive,2025-08-19,2025-08-20T02:23:24Z
RSM2416HF.2025-0201,SPECIAL TOPICS IN OPERATIONS MANAGEMENT AND STATISTICS,0,Fall Intensive,2025-08-19,2025-08-20T02:23:24Z
RSM2513HF.2025-0208,PRICING STRATEGY,9,Fall Intensive,2025-08-19,2025-08-20T02:23:24Z
RSM2524HF.2025-0203,BUSINESS DESIGN PRACTICUM,0,Fall Intensive,2025-08-19,2025-08-20T02:23:24Z
RSM2620HF.2025-0201,LEADING TEAMS,6,Fall Intensive,2025-08-19,2025-08-20T02:23:24Z
RSM2019HF.2025-0101,CORPORATION 360,0,Fall,2025-08-20,2025-08-21T01:05:34Z
RSM2021HF.2025-0104,CORPORATE STRATEGY,0,Fall,2025-08-20,2025-08-21T01:05:34Z
RSM2021HF.2025-0108,CORPORATE STRATEGY,5,Fall,2025-08-20,2025-08-21T01:05:34Z
RSM2023HF.2025-0103,STRATEGIC CHANGE AND IMPLEMENTATION,3,Fall,2025-08-20,2025-08-21T01:05:34Z
RSM2040HF.2025-0102,SPECIAL TOPICS IN STRATEGY,0,Fall,2025-08-20,2025-08-21T01:05:34Z
RSM2057HF.2025-0104,VENTURE CAPITAL STRATEGY,8,Fall,2025-08-20,2025-08-21T01:05:34Z
